hold	lock	stop	trail	months	wins	trades	total	avg	field_avg	lift	pos_years	n_years
14400	7	25	9	53	24	367	-141.73	-0.3862	-0.4065	0.0203	3	5
14400	7	25	10	53	24	367	-142.93	-0.3895	-0.4049	0.0154	3	5
14400	7	25	12	53	24	368	-175.70	-0.4774	-0.3850	-0.0925	3	5
14400	7	25	14	53	24	372	-195.97	-0.5268	-0.3840	-0.1428	3	5
14400	7	25	16	53	24	372	-195.97	-0.5268	-0.3849	-0.1418	3	5
14400	7	25	20	53	24	372	-195.97	-0.5268	-0.3869	-0.1399	3	5
14400	7	25	25	53	24	372	-195.97	-0.5268	-0.3874	-0.1394	3	5
14400	7	25	30	53	24	365	-193.39	-0.5298	-0.3874	-0.1424	3	5
14400	7	25	100	53	24	364	-150.77	-0.4142	-0.3869	-0.0273	3	5
14400	7	30	3	50	28	400	-124.43	-0.3111	-0.4468	0.1358	3	5
14400	7	30	4	50	27	360	65.98	0.1833	-0.2542	0.4375	4	5
14400	7	30	5	52	27	439	26.25	0.0598	-0.3501	0.4099	4	5
14400	7	30	6	52	28	388	131.94	0.3401	-0.2523	0.5924	4	5
14400	7	30	7	52	26	393	79.08	0.2012	-0.3220	0.5232	4	5
14400	7	30	8	53	29	410	117.66	0.2870	-0.2695	0.5564	4	5
14400	7	30	9	53	29	410	116.45	0.2840	-0.2725	0.5565	4	5
14400	7	30	10	53	29	410	115.25	0.2811	-0.2710	0.5520	4	5
14400	7	30	12	53	29	410	113.74	0.2774	-0.2611	0.5386	4	5
14400	7	30	14	53	29	414	93.47	0.2258	-0.2602	0.4860	4	5
14400	7	30	16	53	29	414	93.47	0.2258	-0.2611	0.4869	4	5
14400	7	30	20	53	29	414	93.47	0.2258	-0.2630	0.4888	4	5
14400	7	30	25	53	29	414	93.47	0.2258	-0.2635	0.4893	4	5
14400	7	30	30	53	28	407	38.59	0.0948	-0.3014	0.3963	4	5
14400	7	30	100	53	28	407	38.59	0.0948	-0.3014	0.3963	4	5
14400	7	40	3	50	28	408	-142.84	-0.3501	-0.4315	0.0814	3	5
14400	7	40	4	50	30	350	204.55	0.5844	-0.3122	0.8966	5	5
14400	7	40	5	52	27	424	26.05	0.0614	-0.2973	0.3588	4	5
14400	7	40	6	52	26	381	-2.23	-0.0059	-0.2616	0.2558	3	5
14400	7	40	7	53	29	385	82.03	0.2131	-0.2145	0.4276	4	5
14400	7	40	8	53	30	394	143.09	0.3632	-0.2017	0.5649	4	5
14400	7	40	9	54	31	398	143.73	0.3611	-0.2013	0.5625	4	5
14400	7	40	10	54	32	397	199.79	0.5032	-0.2003	0.7035	4	5
14400	7	40	12	54	32	397	198.28	0.4994	-0.1917	0.6911	4	5
14400	7	40	14	54	32	401	178.01	0.4439	-0.1916	0.6356	4	5
14400	7	40	16	54	32	401	178.01	0.4439	-0.1935	0.6374	4	5
14400	7	40	20	54	32	401	178.01	0.4439	-0.1971	0.6410	4	5
14400	7	40	25	54	31	402	120.75	0.3004	-0.1998	0.5002	4	5
14400	7	40	30	54	30	402	85.00	0.2114	-0.2377	0.4492	4	5
14400	7	40	100	54	30	402	85.00	0.2114	-0.2377	0.4492	4	5
14400	7	60	3	50	29	391	-68.82	-0.1760	-0.4130	0.2369	3	5
14400	7	60	4	50	30	346	201.76	0.5831	-0.3005	0.8837	5	5
14400	7	60	5	52	26	432	-54.57	-0.1263	-0.3279	0.2016	3	5
14400	7	60	6	52	27	376	97.67	0.2598	-0.2815	0.5412	4	5
14400	7	60	7	53	29	376	94.07	0.2502	-0.2987	0.5488	4	5
14400	7	60	8	52	29	390	135.78	0.3482	-0.2941	0.6422	4	5
14400	7	60	9	53	30	394	136.42	0.3462	-0.2902	0.6364	4	5
14400	7	60	10	53	31	393	192.48	0.4898	-0.2949	0.7847	4	5
14400	7	60	12	53	31	396	206.49	0.5214	-0.3184	0.8398	4	5
14400	7	60	14	53	31	396	206.49	0.5214	-0.3193	0.8408	4	5
14400	7	60	16	53	31	396	206.49	0.5214	-0.3203	0.8417	4	5
14400	7	60	20	53	31	396	206.49	0.5214	-0.3222	0.8436	4	5
14400	7	60	25	53	30	397	149.23	0.3759	-0.3227	0.6986	4	5
14400	7	60	30	53	29	397	113.48	0.2858	-0.3604	0.6463	4	5
14400	7	60	100	53	29	397	113.48	0.2858	-0.3604	0.6463	4	5
14400	7	99	3	50	29	391	-68.82	-0.1760	-0.3950	0.2190	3	5
14400	7	99	4	50	30	346	201.76	0.5831	-0.2351	0.8183	5	5
14400	7	99	5	52	26	432	15.89	0.0368	-0.2690	0.3058	3	5
14400	7	99	6	52	27	376	97.67	0.2598	-0.2238	0.4836	4	5
14400	7	99	7	53	29	376	94.07	0.2502	-0.2327	0.4829	3	5
14400	7	99	8	52	29	390	135.78	0.3482	-0.2263	0.5745	4	5
14400	7	99	9	53	30	394	136.42	0.3462	-0.2247	0.5710	4	5
14400	7	99	10	53	31	393	192.48	0.4898	-0.2295	0.7192	4	5
14400	7	99	12	53	31	396	206.49	0.5214	-0.2523	0.7738	4	5
14400	7	99	14	53	31	396	206.49	0.5214	-0.2533	0.7747	4	5
14400	7	99	16	53	31	396	206.49	0.5214	-0.2543	0.7757	4	5
14400	7	99	20	53	31	396	206.49	0.5214	-0.2562	0.7776	4	5
14400	7	99	25	53	30	397	149.23	0.3759	-0.2566	0.6325	4	5
14400	7	99	30	53	29	397	113.48	0.2858	-0.2944	0.5803	4	5
14400	7	99	100	53	29	397	113.48	0.2858	-0.2944	0.5803	4	5
14400	8	6	3	49	20	378	-166.46	-0.4404	-0.4936	0.0532	3	5
14400	8	6	4	51	30	374	32.84	0.0878	-0.3492	0.4370	3	5
14400	8	6	5	53	25	396	-152.03	-0.3839	-0.3170	-0.0669	2	5
14400	8	6	6	53	27	388	-42.58	-0.1097	-0.2910	0.1813	3	5
14400	8	6	7	50	24	406	-28.10	-0.0692	-0.3399	0.2706	4	5
14400	8	6	8	53	28	402	31.55	0.0785	-0.2751	0.3535	5	5
14400	8	6	9	51	26	402	-54.99	-0.1368	-0.2996	0.1628	4	5
14400	8	6	10	51	25	407	-75.05	-0.1844	-0.3121	0.1277	4	5
14400	8	6	12	51	25	420	-89.92	-0.2141	-0.3282	0.1141	4	5
14400	8	6	14	51	25	420	-89.92	-0.2141	-0.3296	0.1155	4	5
14400	8	6	16	51	25	420	-89.92	-0.2141	-0.3346	0.1205	4	5
14400	8	6	20	51	25	420	-89.92	-0.2141	-0.3355	0.1215	4	5
14400	8	6	25	51	25	420	-89.92	-0.2141	-0.3358	0.1217	4	5
14400	8	6	30	51	25	420	-89.92	-0.2141	-0.3358	0.1217	4	5
14400	8	6	100	51	25	420	-89.92	-0.2141	-0.3358	0.1217	4	5
14400	8	8	3	54	23	420	-131.81	-0.3138	-0.4094	0.0956	3	5
14400	8	8	4	53	28	364	161.92	0.4448	-0.1277	0.5725	3	5
14400	8	8	5	54	25	454	45.64	0.1005	-0.2070	0.3075	3	5
14400	8	8	6	53	26	414	68.89	0.1664	-0.2021	0.3685	4	5
14400	8	8	7	54	26	386	86.62	0.2244	-0.1707	0.3951	4	5
14400	8	8	8	54	30	385	145.92	0.3790	-0.1694	0.5484	4	5
14400	8	8	9	52	28	390	95.71	0.2454	-0.1865	0.4319	3	5
14400	8	8	10	52	27	392	85.72	0.2187	-0.1877	0.4064	3	5
14400	8	8	12	52	27	392	47.89	0.1222	-0.2270	0.3492	3	5
14400	8	8	14	52	27	392	47.89	0.1222	-0.2255	0.3477	3	5
14400	8	8	16	52	27	392	47.89	0.1222	-0.2260	0.3482	3	5
14400	8	8	20	52	27	392	47.89	0.1222	-0.2269	0.3491	3	5
14400	8	8	25	52	27	392	47.89	0.1222	-0.2272	0.3493	3	5
14400	8	8	30	52	27	392	47.89	0.1222	-0.2272	0.3493	3	5
14400	8	8	100	52	27	392	47.89	0.1222	-0.2272	0.3493	3	5
14400	8	10	3	51	24	411	-98.69	-0.2401	-0.4589	0.2188	4	5
14400	8	10	4	51	29	376	178.77	0.4754	-0.2082	0.6837	5	5
14400	8	10	5	55	27	477	180.07	0.3775	-0.2306	0.6081	4	5
14400	8	10	6	52	31	413	234.41	0.5676	-0.2843	0.8519	5	5
14400	8	10	7	49	25	391	224.20	0.5734	-0.2718	0.8452	5	5
14400	8	10	8	49	25	355	175.77	0.4951	-0.3351	0.8303	5	5
14400	8	10	9	49	26	361	215.97	0.5983	-0.3467	0.9450	5	5
14400	8	10	10	49	26	365	205.55	0.5631	-0.3412	0.9043	5	5
14400	8	10	12	49	26	366	182.05	0.4974	-0.3759	0.8733	5	5
14400	8	10	14	49	26	366	182.05	0.4974	-0.3743	0.8717	5	5
14400	8	10	16	49	26	366	182.05	0.4974	-0.3748	0.8722	5	5
14400	8	10	20	49	26	366	182.05	0.4974	-0.3759	0.8733	5	5
14400	8	10	25	49	26	366	182.05	0.4974	-0.3761	0.8735	5	5
14400	8	10	30	49	26	366	182.05	0.4974	-0.3761	0.8735	5	5
14400	8	10	100	49	26	366	182.05	0.4974	-0.3761	0.8735	5	5
14400	8	12	3	50	24	378	-91.39	-0.2418	-0.4116	0.1698	3	5
14400	8	12	4	52	28	330	67.49	0.2045	-0.1899	0.3944	4	5
14400	8	12	5	55	27	430	85.88	0.1997	-0.1906	0.3903	5	5
14400	8	12	6	53	29	406	213.76	0.5265	-0.1554	0.6820	5	5
14400	8	12	7	50	25	376	61.62	0.1639	-0.3426	0.5065	4	5
14400	8	12	8	52	24	402	45.46	0.1131	-0.2569	0.3700	5	5
14400	8	12	9	52	24	404	52.34	0.1296	-0.2588	0.3883	5	5
14400	8	12	10	52	24	408	38.71	0.0949	-0.2555	0.3504	4	5
14400	8	12	12	52	24	410	24.76	0.0604	-0.2765	0.3368	4	5
14400	8	12	14	52	24	410	24.76	0.0604	-0.2718	0.3321	4	5
14400	8	12	16	52	24	410	24.76	0.0604	-0.2722	0.3326	4	5
14400	8	12	20	52	24	410	24.76	0.0604	-0.2732	0.3336	4	5
14400	8	12	25	52	24	410	24.76	0.0604	-0.2734	0.3338	4	5
14400	8	12	30	52	24	410	24.76	0.0604	-0.2734	0.3338	4	5
14400	8	12	100	52	24	410	24.76	0.0604	-0.2734	0.3338	4	5
14400	8	14	3	50	24	415	-150.74	-0.3632	-0.4152	0.0520	3	5
14400	8	14	4	53	30	338	35.35	0.1046	-0.0795	0.1841	3	5
14400	8	14	5	54	28	413	132.70	0.3213	-0.0627	0.3840	5	5
14400	8	14	6	53	28	405	104.49	0.2580	-0.1008	0.3588	4	5
14400	8	14	7	54	28	406	168.42	0.4148	-0.1493	0.5641	4	5
14400	8	14	8	54	30	397	228.49	0.5755	-0.1573	0.7329	4	5
14400	8	14	9	53	29	391	191.33	0.4893	-0.1625	0.6519	4	5
14400	8	14	10	53	28	393	174.13	0.4431	-0.1674	0.6104	4	5
14400	8	14	12	53	28	396	145.57	0.3676	-0.1727	0.5403	4	5
14400	8	14	14	53	28	396	145.57	0.3676	-0.1712	0.5388	4	5
14400	8	14	16	53	28	396	145.57	0.3676	-0.1717	0.5393	4	5
14400	8	14	20	53	28	396	145.57	0.3676	-0.1727	0.5402	4	5
14400	8	14	25	53	28	396	145.57	0.3676	-0.1729	0.5405	4	5
14400	8	14	30	53	28	396	145.57	0.3676	-0.1729	0.5405	4	5
14400	8	14	100	53	28	396	145.57	0.3676	-0.1729	0.5405	4	5
14400	8	16	3	52	27	394	-20.60	-0.0523	-0.3536	0.3014	4	5
14400	8	16	4	51	28	353	33.52	0.0950	-0.1292	0.2242	4	5
14400	8	16	5	54	28	419	88.14	0.2104	-0.0073	0.2177	4	5
14400	8	16	6	51	28	408	231.92	0.5684	-0.1146	0.6830	5	5
14400	8	16	7	53	28	405	101.45	0.2505	-0.2268	0.4773	3	5
14400	8	16	8	53	30	397	260.71	0.6567	-0.1738	0.8305	5	5
14400	8	16	9	53	30	394	260.19	0.6604	-0.1759	0.8363	5	5
14400	8	16	10	53	30	394	258.99	0.6573	-0.1743	0.8316	5	5
14400	8	16	12	53	29	397	234.36	0.5903	-0.1676	0.7580	5	5
14400	8	16	14	53	28	389	157.59	0.4051	-0.1773	0.5825	5	5
14400	8	16	16	53	27	384	113.79	0.2963	-0.1940	0.4903	5	5
14400	8	16	20	53	27	384	113.79	0.2963	-0.1949	0.4913	5	5
14400	8	16	25	53	27	384	113.79	0.2963	-0.1951	0.4915	5	5
14400	8	16	30	53	27	384	113.79	0.2963	-0.1951	0.4915	5	5
14400	8	16	100	53	27	384	113.79	0.2963	-0.1951	0.4915	5	5
14400	8	20	3	51	27	379	39.66	0.1047	-0.4005	0.5052	5	5
14400	8	20	4	51	29	343	101.81	0.2968	-0.0582	0.3550	3	5
14400	8	20	5	54	28	439	103.83	0.2365	-0.0685	0.3050	3	5
14400	8	20	6	53	30	406	210.42	0.5183	-0.2462	0.7645	4	5
14400	8	20	7	52	26	397	-43.67	-0.1100	-0.3678	0.2578	3	5
14400	8	20	8	52	29	382	22.82	0.0597	-0.4058	0.4655	3	5
14400	8	20	9	52	29	372	38.08	0.1024	-0.4062	0.5086	3	5
14400	8	20	10	52	29	372	36.88	0.0991	-0.4011	0.5002	3	5
14400	8	20	12	52	28	370	13.66	0.0369	-0.3923	0.4292	3	5
14400	8	20	14	52	27	368	-37.83	-0.1028	-0.3907	0.2879	3	5
14400	8	20	16	52	27	369	-30.13	-0.0817	-0.3912	0.3096	3	5
14400	8	20	20	52	27	373	-42.57	-0.1141	-0.3922	0.2781	3	5
14400	8	20	25	52	27	373	-42.57	-0.1141	-0.3924	0.2783	3	5
14400	8	20	30	52	27	373	-42.57	-0.1141	-0.3924	0.2783	3	5
14400	8	20	100	52	27	373	-42.57	-0.1141	-0.3924	0.2783	3	5
14400	8	25	3	50	26	365	5.50	0.0151	-0.3709	0.3860	4	5
14400	8	25	4	49	24	366	47.34	0.1293	-0.1860	0.3153	4	5
14400	8	25	5	52	23	414	-117.50	-0.2838	-0.1822	-0.1016	3	5
14400	8	25	6	52	23	377	-68.12	-0.1807	-0.3088	0.1281	3	5
14400	8	25	7	53	23	381	-89.89	-0.2359	-0.3358	0.0999	3	5
14400	8	25	8	53	26	377	-25.38	-0.0673	-0.2645	0.1972	3	5
14400	8	25	9	53	26	377	-25.38	-0.0673	-0.2674	0.2001	3	5
14400	8	25	10	53	26	371	-48.73	-0.1314	-0.2727	0.1413	3	5
14400	8	25	12	53	27	375	-50.46	-0.1345	-0.2641	0.1296	3	5
14400	8	25	14	53	26	386	-76.18	-0.1974	-0.2643	0.0669	3	5
14400	8	25	16	53	26	386	-76.18	-0.1974	-0.2647	0.0674	3	5
14400	8	25	20	53	26	386	-76.18	-0.1974	-0.2657	0.0683	3	5
14400	8	25	25	53	26	386	-76.18	-0.1974	-0.2659	0.0685	3	5
14400	8	25	30	53	26	386	-76.18	-0.1974	-0.2659	0.0685	3	5
14400	8	25	100	53	26	386	-76.18	-0.1974	-0.2659	0.0685	3	5
14400	8	30	3	50	28	358	24.01	0.0671	-0.3858	0.4529	4	5
14400	8	30	4	49	27	364	99.06	0.2721	-0.1952	0.4673	4	5
14400	8	30	5	52	26	406	-68.27	-0.1681	-0.1902	0.0221	4	5
14400	8	30	6	54	26	395	-0.13	-0.0003	-0.2979	0.2976	4	5
14400	8	30	7	54	25	402	40.16	0.0999	-0.3043	0.4042	4	5
14400	8	30	8	53	29	409	152.50	0.3728	-0.2478	0.6206	4	5
14400	8	30	9	53	30	405	144.61	0.3571	-0.2535	0.6106	4	5
14400	8	30	10	53	30	405	143.41	0.3541	-0.2487	0.6028	4	5
14400	8	30	12	53	30	407	126.30	0.3103	-0.2405	0.5508	4	5
14400	8	30	14	53	30	407	126.30	0.3103	-0.2391	0.5494	4	5
14400	8	30	16	53	30	407	126.30	0.3103	-0.2395	0.5499	4	5
14400	8	30	20	53	30	407	126.30	0.3103	-0.2404	0.5508	4	5
14400	8	30	25	53	30	407	126.30	0.3103	-0.2407	0.5510	4	5
14400	8	30	30	53	30	407	126.30	0.3103	-0.2407	0.5510	4	5
14400	8	30	100	53	30	407	126.30	0.3103	-0.2407	0.5510	4	5
14400	8	40	3	50	27	367	-27.82	-0.0758	-0.3648	0.2890	4	5
14400	8	40	4	49	30	369	173.20	0.4694	-0.1731	0.6425	5	5
14400	8	40	5	52	24	411	-106.40	-0.2589	-0.1691	-0.0898	3	5
14400	8	40	6	54	27	402	114.64	0.2852	-0.2331	0.5183	4	5
14400	8	40	7	53	23	394	59.42	0.1508	-0.2345	0.3853	4	5
14400	8	40	8	53	26	384	-48.40	-0.1260	-0.2064	0.0804	3	5
14400	8	40	9	53	28	387	-16.69	-0.0431	-0.2216	0.1785	3	5
14400	8	40	10	53	28	387	-17.90	-0.0463	-0.2168	0.1705	3	5
14400	8	40	12	53	27	389	-35.00	-0.0900	-0.2084	0.1184	3	5
14400	8	40	14	53	27	389	-35.00	-0.0900	-0.2069	0.1169	3	5
14400	8	40	16	53	27	389	-35.00	-0.0900	-0.2074	0.1174	3	5
14400	8	40	20	53	27	387	-36.11	-0.0933	-0.2214	0.1281	3	5
14400	8	40	25	53	27	387	-36.11	-0.0933	-0.2216	0.1283	3	5
14400	8	40	30	53	27	387	-36.11	-0.0933	-0.2216	0.1283	3	5
14400	8	40	100	53	27	387	-36.11	-0.0933	-0.2216	0.1283	3	5
14400	8	60	3	50	27	365	-11.90	-0.0326	-0.3534	0.3208	4	5
14400	8	60	4	49	30	365	167.41	0.4587	-0.1573	0.6160	5	5
14400	8	60	5	51	23	414	-115.02	-0.2778	-0.2509	-0.0269	3	5
